,x,y,w,h,score,match
0,6,1893,53,48,0.7628577,top_left.jpg
33,110,1831,36,35,0.7844577,round_light.jpg
32,146,1749,36,35,0.8439978,round_light.jpg
30,178,1676,36,35,0.7529975,round_light.jpg
28,192,1643,36,35,0.76924527,round_light.jpg
26,207,1609,36,35,0.7864942,round_light.jpg
23,241,1537,36,35,0.76422334,round_light.jpg
20,293,1431,36,35,0.8023528,round_light.jpg
15,384,1247,36,35,0.8091231,round_light.jpg
14,427,1166,36,35,0.7984995,round_light.jpg
54,486,1044,48,40,0.78581,03_18_2023 LG 282 copy.jpg
11,517,1004,36,35,0.7710363,round_light.jpg
50,558,920,48,40,0.77397966,03_18_2023 LG 282 copy.jpg
49,582,877,48,40,0.802593,03_18_2023 LG 282 copy.jpg
48,610,830,48,40,0.8640081,03_18_2023 LG 282 copy.jpg
47,636,789,48,40,0.8325216,03_18_2023 LG 282 copy.jpg
46,691,706,48,40,0.87010413,03_18_2023 LG 282 copy.jpg
45,722,664,48,40,0.8684112,03_18_2023 LG 282 copy.jpg
44,791,576,48,40,0.8900282,03_18_2023 LG 282 copy.jpg
43,825,538,48,40,0.8931577,03_18_2023 LG 282 copy.jpg
42,858,501,48,40,0.86833304,03_18_2023 LG 282 copy.jpg
41,895,472,48,40,0.846374,03_18_2023 LG 282 copy.jpg
40,986,402,48,40,0.88880515,03_18_2023 LG 282 copy.jpg
39,1029,370,48,40,0.84702176,03_18_2023 LG 282 copy.jpg
37,1120,328,48,40,0.7954416,03_18_2023 LG 282 copy.jpg
36,1263,310,48,40,0.85733163,03_18_2023 LG 282 copy.jpg
57,1312,308,49,43,0.85727334,small_round.jpg
58,1408,324,49,43,0.86684275,small_round.jpg
59,1467,339,49,43,0.8830585,small_round.jpg
38,1504,369,48,40,0.89722836,03_18_2023 LG 282 copy.jpg
1,1566,410,36,35,0.9204291,round_light.jpg
2,1658,484,36,35,0.8674563,round_light.jpg
3,1695,518,36,35,0.8667853,round_light.jpg
4,1730,557,36,35,0.8497641,round_light.jpg
5,1763,596,36,35,0.87920034,round_light.jpg
6,1798,637,36,35,0.90349454,round_light.jpg
7,1828,682,36,35,0.81562465,round_light.jpg
8,1859,724,36,35,0.8772922,round_light.jpg
9,1914,811,36,35,0.8171791,round_light.jpg
10,1935,846,36,35,0.8341922,round_light.jpg
51,1969,925,48,40,0.7811217,03_18_2023 LG 282 copy.jpg
52,1991,962,48,40,0.80220366,03_18_2023 LG 282 copy.jpg
53,2017,1007,48,40,0.798192,03_18_2023 LG 282 copy.jpg
12,2053,1054,36,35,0.81491315,round_light.jpg
13,2074,1092,36,35,0.8449367,round_light.jpg
55,2082,1132,48,40,0.8153565,03_18_2023 LG 282 copy.jpg
56,2105,1174,48,40,0.8295892,03_18_2023 LG 282 copy.jpg
16,2155,1256,36,35,0.76281065,round_light.jpg
17,2187,1328,36,35,0.7672416,round_light.jpg
18,2210,1366,36,35,0.8046827,round_light.jpg
19,2228,1402,36,35,0.79016006,round_light.jpg
21,2243,1440,36,35,0.82385343,round_light.jpg
22,2275,1510,36,35,0.8026919,round_light.jpg
24,2290,1548,36,35,0.8196684,round_light.jpg
25,2304,1585,36,35,0.78204095,round_light.jpg
27,2320,1621,36,35,0.7587478,round_light.jpg
29,2336,1655,36,35,0.81322837,round_light.jpg
31,2350,1693,36,35,0.8211812,round_light.jpg
34,2413,1842,36,35,0.8189634,round_light.jpg
35,2431,1884,36,35,0.7989526,round_light.jpg
