,x,y,w,h,score,match
28,89,1825,36,35,0.7670571,round_light.jpg
85,121,1723,38,64,0.8556494,12_20_2022 LG 282 copy.jpg
22,164,1611,53,48,0.8340161,top_left.jpg
21,193,1870,68,44,0.8320961,left_back_bent.jpg
17,196,1550,68,44,0.81139576,left_back_bent.jpg
20,200,1814,68,44,0.7823298,left_back_bent.jpg
15,210,1508,68,44,0.850225,left_back_bent.jpg
79,220,1467,49,43,0.8597491,small_round.jpg
78,250,1395,49,43,0.82687545,small_round.jpg
48,262,1359,48,40,0.82971466,03_18_2023 LG 282 copy.jpg
47,278,1321,48,40,0.81605655,03_18_2023 LG 282 copy.jpg
45,296,1283,48,40,0.82081527,03_18_2023 LG 282 copy.jpg
44,312,1246,48,40,0.8784238,03_18_2023 LG 282 copy.jpg
42,327,1209,48,40,0.9098075,03_18_2023 LG 282 copy.jpg
40,345,1168,48,40,0.8747113,03_18_2023 LG 282 copy.jpg
77,369,1123,49,43,0.8671855,small_round.jpg
76,387,1083,49,43,0.8531942,small_round.jpg
75,425,1004,49,43,0.8232111,small_round.jpg
74,447,959,49,43,0.79704267,small_round.jpg
73,468,915,49,43,0.80677223,small_round.jpg
72,489,872,49,43,0.84133077,small_round.jpg
8,490,990,68,44,0.8106035,left_back_bent.jpg
71,510,829,49,43,0.83611053,small_round.jpg
70,532,782,49,43,0.85301644,small_round.jpg
69,555,734,49,43,0.8621824,small_round.jpg
6,574,830,68,44,0.7523486,left_back_bent.jpg
38,609,644,38,60,0.8518631,middle round.jpg
67,629,605,49,43,0.7533453,small_round.jpg
65,657,559,49,43,0.80810755,small_round.jpg
37,694,509,38,60,0.8757935,middle round.jpg
62,718,468,49,43,0.77104276,small_round.jpg
27,733,516,36,35,0.8297262,round_light.jpg
2,781,557,68,44,0.76169956,left_back_bent.jpg
36,785,380,38,60,0.8743938,middle round.jpg
1,818,505,68,44,0.80712414,left_back_bent.jpg
35,854,315,38,60,0.88223004,middle round.jpg
59,935,242,49,43,0.8459266,small_round.jpg
33,983,209,38,60,0.8136727,middle round.jpg
32,1084,174,38,60,0.8658464,middle round.jpg
34,1096,232,38,60,0.78987664,middle round.jpg
30,1135,162,38,60,0.8534247,middle round.jpg
29,1181,160,38,60,0.90889555,middle round.jpg
82,1224,156,38,64,0.9128969,12_20_2022 LG 282 copy.jpg
31,1272,167,38,60,0.80172503,middle round.jpg
83,1378,186,38,64,0.8978101,12_20_2022 LG 282 copy.jpg
84,1425,208,38,64,0.87739146,12_20_2022 LG 282 copy.jpg
25,1486,259,36,35,0.8528507,round_light.jpg
23,1528,288,46,53,0.86907804,right_small_weird.jpg
26,1574,325,36,35,0.90897506,round_light.jpg
60,1607,359,49,43,0.839459,small_round.jpg
61,1640,397,49,43,0.8625002,small_round.jpg
63,1710,478,49,43,0.8598413,small_round.jpg
64,1739,522,49,43,0.8496484,small_round.jpg
66,1771,566,49,43,0.83094156,small_round.jpg
68,1798,608,49,43,0.8528404,small_round.jpg
0,1802,428,68,44,0.77039456,left_back_bent.jpg
80,1875,732,64,44,0.8600351,left_angled.jpg
24,1917,802,46,53,0.8131764,right_small_weird.jpg
81,1946,854,64,44,0.86913544,left_angled.jpg
3,2002,665,68,44,0.81534225,left_back_bent.jpg
7,2015,977,68,44,0.8478408,left_back_bent.jpg
4,2024,706,68,44,0.7894683,left_back_bent.jpg
5,2034,751,68,44,0.7540482,left_back_bent.jpg
10,2057,1064,68,44,0.8802757,left_back_bent.jpg
39,2091,1135,48,40,0.89052343,03_18_2023 LG 282 copy.jpg
41,2111,1170,48,40,0.8095408,03_18_2023 LG 282 copy.jpg
43,2152,1243,48,40,0.8674765,03_18_2023 LG 282 copy.jpg
46,2185,1316,48,40,0.88310176,03_18_2023 LG 282 copy.jpg
9,2207,1042,68,44,0.8143849,left_back_bent.jpg
49,2219,1388,48,40,0.87252635,03_18_2023 LG 282 copy.jpg
50,2236,1424,48,40,0.8444914,03_18_2023 LG 282 copy.jpg
51,2252,1461,48,40,0.8661736,03_18_2023 LG 282 copy.jpg
11,2276,1230,68,44,0.80683136,left_back_bent.jpg
12,2280,1273,68,44,0.781945,left_back_bent.jpg
52,2286,1531,48,40,0.8364805,03_18_2023 LG 282 copy.jpg
13,2291,1323,68,44,0.7799018,left_back_bent.jpg
53,2304,1567,48,40,0.82492286,03_18_2023 LG 282 copy.jpg
54,2338,1642,48,40,0.8829514,03_18_2023 LG 282 copy.jpg
14,2349,1409,68,44,0.8754945,left_back_bent.jpg
55,2356,1682,48,40,0.80501485,03_18_2023 LG 282 copy.jpg
56,2375,1722,48,40,0.86581504,03_18_2023 LG 282 copy.jpg
57,2394,1764,48,40,0.82741654,03_18_2023 LG 282 copy.jpg
16,2403,1519,68,44,0.78876543,left_back_bent.jpg
58,2415,1816,48,40,0.8050094,03_18_2023 LG 282 copy.jpg
18,2419,1620,68,44,0.7669823,left_back_bent.jpg
19,2459,1689,68,44,0.7737194,left_back_bent.jpg
