,x,y,w,h,score,match
22,108,1862,68,44,0.83086413,left_back_bent.jpg
19,143,1772,68,44,0.78662425,left_back_bent.jpg
18,157,1732,68,44,0.8344742,left_back_bent.jpg
17,170,1688,68,44,0.8974586,left_back_bent.jpg
32,183,1648,36,35,0.8411732,round_light.jpg
16,195,1611,68,44,0.863703,left_back_bent.jpg
14,225,1540,68,44,0.8625048,left_back_bent.jpg
31,235,1506,36,35,0.8110948,round_light.jpg
34,264,1803,36,35,0.8057887,round_light.jpg
13,268,1434,68,44,0.87233496,left_back_bent.jpg
12,297,1365,68,44,0.8228377,left_back_bent.jpg
11,315,1325,68,44,0.8592018,left_back_bent.jpg
58,327,1281,49,43,0.8460476,small_round.jpg
10,395,1173,68,44,0.7558036,left_back_bent.jpg
9,401,1132,68,44,0.84001034,left_back_bent.jpg
7,435,1054,68,44,0.8401995,left_back_bent.jpg
6,452,1010,68,44,0.8789388,left_back_bent.jpg
4,499,925,68,44,0.8441853,left_back_bent.jpg
2,563,795,68,44,0.8263013,left_back_bent.jpg
46,572,737,48,40,0.81794065,03_18_2023 LG 282 copy.jpg
62,623,654,64,44,0.8677673,left_angled.jpg
1,624,707,68,44,0.7607661,left_back_bent.jpg
61,649,607,64,44,0.7742262,left_angled.jpg
0,690,571,68,44,0.7823297,left_back_bent.jpg
45,737,465,38,60,0.8100484,middle round.jpg
43,769,425,38,60,0.80792755,middle round.jpg
42,830,351,38,60,0.7892582,middle round.jpg
41,867,320,38,60,0.85816395,middle round.jpg
39,921,270,38,60,0.8236993,middle round.jpg
38,958,239,38,60,0.86163163,middle round.jpg
37,1052,196,38,60,0.839332,middle round.jpg
53,1094,150,49,43,0.79330856,small_round.jpg
54,1144,150,49,43,0.76226723,small_round.jpg
64,1237,167,38,64,0.81824297,12_20_2022 LG 282 copy.jpg
36,1285,171,38,60,0.8537118,middle round.jpg
23,1425,235,36,35,0.7754821,round_light.jpg
24,1480,267,36,35,0.76784027,round_light.jpg
40,1546,287,38,60,0.84842813,middle round.jpg
25,1611,364,36,35,0.83511984,round_light.jpg
44,1687,428,38,60,0.84234786,middle round.jpg
69,1749,1773,38,64,0.75922674,12_20_2022 LG 282 copy.jpg
65,1754,508,38,64,0.87142146,12_20_2022 LG 282 copy.jpg
26,1778,568,36,35,0.80330175,round_light.jpg
20,1830,1780,68,44,0.7790424,left_back_bent.jpg
66,1838,632,38,64,0.8762722,12_20_2022 LG 282 copy.jpg
67,1889,711,38,64,0.77925956,12_20_2022 LG 282 copy.jpg
27,1899,773,36,35,0.7720354,round_light.jpg
33,1907,1782,36,35,0.80320954,round_light.jpg
55,1936,792,49,43,0.7650039,small_round.jpg
21,1937,1831,68,44,0.82316357,left_back_bent.jpg
68,1956,834,38,64,0.80616146,12_20_2022 LG 282 copy.jpg
3,1990,889,68,44,0.8030353,left_back_bent.jpg
56,2033,956,49,43,0.8394954,small_round.jpg
47,2060,1043,48,40,0.7969441,03_18_2023 LG 282 copy.jpg
5,2070,1001,68,44,0.7609632,left_back_bent.jpg
8,2094,1082,68,44,0.7589078,left_back_bent.jpg
57,2129,1147,49,43,0.815224,small_round.jpg
63,2159,1185,64,44,0.7598532,left_angled.jpg
28,2175,1228,36,35,0.81084865,round_light.jpg
48,2195,1296,48,40,0.8011287,03_18_2023 LG 282 copy.jpg
29,2225,1336,36,35,0.82138175,round_light.jpg
59,2268,1435,49,43,0.8068308,small_round.jpg
30,2292,1476,36,35,0.8527305,round_light.jpg
49,2315,1542,48,40,0.82947856,03_18_2023 LG 282 copy.jpg
15,2340,1583,68,44,0.8181521,left_back_bent.jpg
60,2371,1650,49,43,0.85192317,small_round.jpg
35,2381,1903,36,35,0.7611594,round_light.jpg
50,2403,1735,48,40,0.89273536,03_18_2023 LG 282 copy.jpg
51,2421,1784,48,40,0.9011345,03_18_2023 LG 282 copy.jpg
52,2436,1841,48,40,0.77747095,03_18_2023 LG 282 copy.jpg
