,x,y,w,h,score,match
32,223,1519,36,35,0.7519552,round_light.jpg
31,256,1447,36,35,0.83621883,round_light.jpg
30,272,1410,36,35,0.795345,round_light.jpg
29,289,1375,36,35,0.81999755,round_light.jpg
28,306,1338,36,35,0.8474752,round_light.jpg
27,341,1265,36,35,0.8533698,round_light.jpg
26,359,1225,36,35,0.86370134,round_light.jpg
25,374,1190,36,35,0.87513614,round_light.jpg
23,394,1152,36,35,0.84589726,round_light.jpg
21,410,1116,36,35,0.81081754,round_light.jpg
19,434,1076,36,35,0.8661326,round_light.jpg
17,455,1034,36,35,0.83762944,round_light.jpg
16,476,993,36,35,0.79576856,round_light.jpg
50,486,951,48,40,0.85493195,03_18_2023 LG 282 copy.jpg
15,540,868,36,35,0.84863365,round_light.jpg
46,555,821,48,40,0.85623026,03_18_2023 LG 282 copy.jpg
14,586,785,36,35,0.8330785,round_light.jpg
44,600,737,48,40,0.8709197,03_18_2023 LG 282 copy.jpg
12,635,696,36,35,0.85572886,round_light.jpg
42,651,647,48,40,0.8777279,03_18_2023 LG 282 copy.jpg
40,677,605,48,40,0.8549683,03_18_2023 LG 282 copy.jpg
39,704,561,48,40,0.8650283,03_18_2023 LG 282 copy.jpg
37,734,517,48,40,0.86132646,03_18_2023 LG 282 copy.jpg
66,768,470,49,43,0.83004296,small_round.jpg
9,819,433,36,35,0.8527579,round_light.jpg
8,840,390,36,35,0.82933074,round_light.jpg
7,906,322,36,35,0.8271808,round_light.jpg
5,943,289,36,35,0.9255229,round_light.jpg
3,1034,207,36,35,0.7598248,round_light.jpg
36,1072,181,48,40,0.87928134,03_18_2023 LG 282 copy.jpg
62,1120,159,49,43,0.87997884,small_round.jpg
71,1178,134,38,64,0.8662139,12_20_2022 LG 282 copy.jpg
1,1271,142,44,44,0.9997664,12_20_2022 LG 282 copy 2.jpg
72,1367,136,38,64,0.9998616,12_20_2022 LG 282 copy.jpg
73,1418,146,38,64,0.91680336,12_20_2022 LG 282 copy.jpg
2,1474,182,36,35,0.89078635,round_light.jpg
74,1520,188,38,64,0.87664104,12_20_2022 LG 282 copy.jpg
4,1624,284,36,35,0.9083443,round_light.jpg
6,1662,321,36,35,0.8559081,round_light.jpg
63,1693,349,49,43,0.89436823,small_round.jpg
64,1727,387,49,43,0.903677,small_round.jpg
65,1757,426,49,43,0.8233403,small_round.jpg
67,1791,472,49,43,0.84146345,small_round.jpg
10,1825,525,36,35,0.8565013,round_light.jpg
11,1863,563,36,35,0.7615027,round_light.jpg
41,1871,609,48,40,0.88507605,03_18_2023 LG 282 copy.jpg
43,1897,651,48,40,0.8657496,03_18_2023 LG 282 copy.jpg
13,1946,736,36,35,0.89695334,round_light.jpg
45,1960,772,48,40,0.89452726,03_18_2023 LG 282 copy.jpg
38,1975,546,48,40,0.7729519,03_18_2023 LG 282 copy.jpg
68,1984,808,49,43,0.8860739,small_round.jpg
47,2004,857,48,40,0.89189184,03_18_2023 LG 282 copy.jpg
48,2027,902,48,40,0.9190599,03_18_2023 LG 282 copy.jpg
49,2047,946,48,40,0.91476923,03_18_2023 LG 282 copy.jpg
51,2067,984,48,40,0.9385089,03_18_2023 LG 282 copy.jpg
18,2116,1071,36,35,0.88447726,round_light.jpg
69,2132,898,49,43,0.8098125,small_round.jpg
20,2136,1112,36,35,0.90440404,round_light.jpg
22,2152,1148,36,35,0.9068447,round_light.jpg
24,2169,1185,36,35,0.85946316,round_light.jpg
52,2177,1219,48,40,0.8540985,03_18_2023 LG 282 copy.jpg
53,2197,1257,48,40,0.8543046,03_18_2023 LG 282 copy.jpg
54,2226,1329,48,40,0.8816,03_18_2023 LG 282 copy.jpg
55,2243,1366,48,40,0.8887296,03_18_2023 LG 282 copy.jpg
56,2258,1403,48,40,0.8766189,03_18_2023 LG 282 copy.jpg
57,2274,1441,48,40,0.82913196,03_18_2023 LG 282 copy.jpg
58,2304,1512,48,40,0.8372141,03_18_2023 LG 282 copy.jpg
59,2334,1585,48,40,0.78942907,03_18_2023 LG 282 copy.jpg
60,2364,1661,48,40,0.79028714,03_18_2023 LG 282 copy.jpg
61,2381,1701,48,40,0.78171635,03_18_2023 LG 282 copy.jpg
33,2407,1748,36,35,0.77763844,round_light.jpg
34,2424,1794,36,35,0.7663537,round_light.jpg
35,2438,1846,36,35,0.8018084,round_light.jpg
70,2443,1738,49,43,0.75858057,small_round.jpg
0,2514,1827,68,44,0.83332205,left_back_bent.jpg
