,x,y,w,h,score,match
66,222,1737,49,43,0.80863017,small_round.jpg
65,240,1693,49,43,0.84936565,small_round.jpg
64,254,1654,49,43,0.8681902,small_round.jpg
45,299,1553,48,40,0.8629622,03_18_2023 LG 282 copy.jpg
63,333,1478,49,43,0.8305212,small_round.jpg
62,363,1410,49,43,0.8679343,small_round.jpg
7,421,1305,68,44,0.86045456,left_back_bent.jpg
40,444,1230,48,40,0.8613749,03_18_2023 LG 282 copy.jpg
39,460,1192,48,40,0.86159796,03_18_2023 LG 282 copy.jpg
38,480,1155,48,40,0.86102426,03_18_2023 LG 282 copy.jpg
3,509,1119,68,44,0.84220856,left_back_bent.jpg
36,541,1035,48,40,0.8562255,03_18_2023 LG 282 copy.jpg
35,561,996,48,40,0.8430439,03_18_2023 LG 282 copy.jpg
34,583,950,48,40,0.86485887,03_18_2023 LG 282 copy.jpg
58,610,908,49,43,0.8422141,small_round.jpg
33,629,867,48,40,0.82459146,03_18_2023 LG 282 copy.jpg
32,651,824,48,40,0.7807803,03_18_2023 LG 282 copy.jpg
57,679,782,49,43,0.86695796,small_round.jpg
28,732,689,38,60,0.87310386,middle round.jpg
27,762,644,38,60,0.82133514,middle round.jpg
31,775,604,48,40,0.8145982,03_18_2023 LG 282 copy.jpg
26,817,558,38,60,0.88391364,middle round.jpg
25,849,512,38,60,0.86196846,middle round.jpg
2,890,524,68,44,0.7813153,left_back_bent.jpg
55,909,436,49,43,0.86589515,small_round.jpg
1,947,471,68,44,0.76411027,left_back_bent.jpg
24,980,359,38,60,0.832877,middle round.jpg
30,1009,336,48,40,0.8344228,03_18_2023 LG 282 copy.jpg
0,1051,370,68,44,0.7963305,left_back_bent.jpg
10,1066,293,36,35,0.80438197,round_light.jpg
52,1104,260,49,43,0.84891933,small_round.jpg
19,1203,211,38,60,0.87878686,middle round.jpg
23,1211,265,38,60,0.81986594,middle round.jpg
16,1254,199,38,60,0.87138623,middle round.jpg
21,1284,247,38,60,0.8679427,middle round.jpg
15,1304,193,38,60,0.8690915,middle round.jpg
20,1328,243,38,60,0.8312607,middle round.jpg
13,1347,191,38,60,0.8899222,middle round.jpg
14,1397,192,38,60,0.8855956,middle round.jpg
17,1439,200,38,60,0.85045964,middle round.jpg
22,1442,255,38,60,0.7747162,middle round.jpg
18,1486,209,38,60,0.86596686,middle round.jpg
51,1580,258,49,43,0.8820417,small_round.jpg
53,1632,295,49,43,0.8759495,small_round.jpg
11,1690,350,36,35,0.87991846,round_light.jpg
54,1718,374,49,43,0.88234425,small_round.jpg
67,1820,481,38,64,0.89402235,12_20_2022 LG 282 copy.jpg
56,1906,619,49,43,0.88390005,small_round.jpg
68,1958,697,38,64,0.8278367,12_20_2022 LG 282 copy.jpg
69,1997,781,38,64,0.7624923,12_20_2022 LG 282 copy.jpg
29,2026,824,38,60,0.8035903,middle round.jpg
59,2063,910,49,43,0.8686807,small_round.jpg
70,2084,950,38,64,0.83714956,12_20_2022 LG 282 copy.jpg
37,2121,1036,48,40,0.81543773,03_18_2023 LG 282 copy.jpg
60,2147,1076,49,43,0.8558351,small_round.jpg
12,2168,1123,36,35,0.8196937,round_light.jpg
61,2182,1155,49,43,0.82992005,small_round.jpg
41,2228,1269,48,40,0.8492008,03_18_2023 LG 282 copy.jpg
42,2263,1343,48,40,0.86837417,03_18_2023 LG 282 copy.jpg
4,2275,1129,68,44,0.7523224,left_back_bent.jpg
43,2291,1419,48,40,0.8637971,03_18_2023 LG 282 copy.jpg
5,2314,1195,68,44,0.8437054,left_back_bent.jpg
44,2319,1490,48,40,0.91219544,03_18_2023 LG 282 copy.jpg
6,2323,1237,68,44,0.83131504,left_back_bent.jpg
46,2346,1563,48,40,0.8675754,03_18_2023 LG 282 copy.jpg
47,2364,1599,48,40,0.8207762,03_18_2023 LG 282 copy.jpg
48,2377,1635,48,40,0.78596735,03_18_2023 LG 282 copy.jpg
49,2393,1671,48,40,0.7816176,03_18_2023 LG 282 copy.jpg
8,2421,1531,68,44,0.75434023,left_back_bent.jpg
50,2422,1749,48,40,0.82155406,03_18_2023 LG 282 copy.jpg
9,2428,1588,68,44,0.8417338,left_back_bent.jpg
