,x,y,w,h,score,match
28,118,1834,30,30,0.7879874,round_light.jpg
56,127,1780,30,30,0.7912306,03_18_2023 LG 282 copy.jpg
54,143,1735,30,30,0.7516588,03_18_2023 LG 282 copy.jpg
52,175,1654,30,30,0.8617783,03_18_2023 LG 282 copy.jpg
11,248,1513,30,30,0.77222687,left_back_bent.jpg
46,284,1403,30,30,0.7738198,03_18_2023 LG 282 copy.jpg
43,314,1330,30,30,0.8481099,03_18_2023 LG 282 copy.jpg
15,319,1762,30,30,0.7758659,left_back_bent.jpg
14,346,1714,30,30,0.8139876,left_back_bent.jpg
42,351,1257,30,30,0.82373667,03_18_2023 LG 282 copy.jpg
41,365,1220,30,30,0.83191246,03_18_2023 LG 282 copy.jpg
12,369,1666,30,30,0.82358336,left_back_bent.jpg
39,381,1182,30,30,0.80884576,03_18_2023 LG 282 copy.jpg
26,391,1433,30,30,0.7669849,round_light.jpg
38,401,1145,30,30,0.7563322,03_18_2023 LG 282 copy.jpg
10,421,1494,30,30,0.805127,left_back_bent.jpg
37,422,1104,30,30,0.7929279,03_18_2023 LG 282 copy.jpg
6,463,1069,30,30,0.8131215,left_back_bent.jpg
9,486,1321,30,30,0.7976279,left_back_bent.jpg
35,504,940,30,30,0.840442,03_18_2023 LG 282 copy.jpg
8,506,1273,30,30,0.752205,left_back_bent.jpg
34,525,893,30,30,0.810686,03_18_2023 LG 282 copy.jpg
33,546,850,30,30,0.7977487,03_18_2023 LG 282 copy.jpg
62,595,767,30,30,0.823622,small_round.jpg
5,602,996,30,30,0.75760084,left_back_bent.jpg
23,626,728,30,30,0.76082456,round_light.jpg
29,652,667,30,30,0.7935189,middle round.jpg
30,673,719,30,30,0.7896817,middle round.jpg
3,715,641,30,30,0.84722096,left_back_bent.jpg
2,754,595,30,30,0.7583671,left_back_bent.jpg
59,759,499,30,30,0.80460775,small_round.jpg
1,774,551,30,30,0.77311146,left_back_bent.jpg
22,828,427,30,30,0.7502641,round_light.jpg
17,859,384,30,30,0.779403,12_20_2022 LG 282 copy 2.jpg
70,893,334,30,30,0.7919509,12_20_2022 LG 282 copy.jpg
0,916,484,30,30,0.78779477,left_back_bent.jpg
20,981,276,30,30,0.8588237,round_light.jpg
31,1012,242,30,30,0.8616235,03_18_2023 LG 282 copy.jpg
16,1108,193,30,30,0.8275649,top_left.jpg
58,1211,174,30,30,0.8566916,small_round.jpg
67,1308,165,30,30,0.9341271,12_20_2022 LG 282 copy.jpg
68,1400,179,30,30,0.9197701,12_20_2022 LG 282 copy.jpg
69,1456,198,30,30,0.8182868,12_20_2022 LG 282 copy.jpg
19,1557,275,30,30,0.92129314,round_light.jpg
21,1607,311,30,30,0.84254575,round_light.jpg
18,1638,335,30,30,0.8504535,right_small_weird.jpg
32,1829,592,30,30,0.87356824,03_18_2023 LG 282 copy.jpg
60,1861,630,30,30,0.8831148,small_round.jpg
61,1909,714,30,30,0.8863355,small_round.jpg
63,1952,795,30,30,0.870601,small_round.jpg
65,1961,1050,30,30,0.7803776,small_round.jpg
4,1975,845,30,30,0.75469583,left_back_bent.jpg
64,2019,923,30,30,0.7959058,small_round.jpg
36,2079,1047,30,30,0.82640034,03_18_2023 LG 282 copy.jpg
25,2104,1090,30,30,0.8242629,round_light.jpg
66,2141,1157,30,30,0.7619382,left_angled.jpg
40,2150,1200,30,30,0.82438093,03_18_2023 LG 282 copy.jpg
24,2163,1041,30,30,0.7674019,round_light.jpg
7,2178,1239,30,30,0.80720943,left_back_bent.jpg
44,2222,1346,30,30,0.9174997,03_18_2023 LG 282 copy.jpg
45,2235,1383,30,30,0.92702496,03_18_2023 LG 282 copy.jpg
47,2249,1419,30,30,0.9233596,03_18_2023 LG 282 copy.jpg
48,2267,1456,30,30,0.9402289,03_18_2023 LG 282 copy.jpg
49,2281,1492,30,30,0.91670805,03_18_2023 LG 282 copy.jpg
50,2314,1564,30,30,0.9126414,03_18_2023 LG 282 copy.jpg
51,2344,1637,30,30,0.9013669,03_18_2023 LG 282 copy.jpg
53,2376,1715,30,30,0.84109735,03_18_2023 LG 282 copy.jpg
55,2390,1753,30,30,0.8069328,03_18_2023 LG 282 copy.jpg
57,2429,1849,30,30,0.86536944,03_18_2023 LG 282 copy.jpg
13,2437,1706,30,30,0.8012447,left_back_bent.jpg
27,2483,1831,30,30,0.7674119,round_light.jpg
